Serial Number,Product Name,Input Image Urls,Output Image Urls
BDCQ.SEA2RA,2015.06,361.782981,361.782981?compressed=50
BDCQ.SEA2RA,2015.09,393.418913,393.418913?compressed=50
BDCQ.SEA2RA,2015.12,399.29217,399.29217?compressed=50
BDCQ.SEA2RA,2016.03,385.865788,385.865788?compressed=50
BDCQ.SEA2RA,2016.06,389.278195,389.278195?compressed=50
BDCQ.SEA2RA,2016.09,405.747236,405.747236?compressed=50
BDCQ.SEA2RA,2016.12,420.982853,420.982853?compressed=50
BDCQ.SEA2RA,2017.03,411.822744,411.822744?compressed=50
BDCQ.SEA2RA,2017.06,418.387939,418.387939?compressed=50
BDCQ.SEA2RA,2017.09,428.530071,428.530071?compressed=50
BDCQ.SEA2RA,2017.12,445.019493,445.019493?compressed=50
BDCQ.SEA2RA,2018.03,437.503442,437.503442?compressed=50
BDCQ.SEA2RA,2018.06,438.249417,438.249417?compressed=50
BDCQ.SEA2RA,2018.09,470.605349,470.605349?compressed=50
BDCQ.SEA2RA,2018.12,482.467831,482.467831?compressed=50
BDCQ.SEA2RA,2019.03,460.115027,460.115027?compressed=50
BDCQ.SEA2RA,2019.06,467.132601,467.132601?compressed=50
BDCQ.SEA2RA,2019.09,494.77743,494.77743?compressed=50
BDCQ.SEA2RA,2019.12,530.82661,530.82661?compressed=50
BDCQ.SEA2RA,2020.03,481.925852,481.925852?compressed=50
BDCQ.SEA2RA,2020.06,442.81397,442.81397?compressed=50
BDCQ.SEA2RA,2020.09,476.908648,476.908648?compressed=50
BDCQ.SEA2RA,2020.12,492.759384,492.759384?compressed=50
BDCQ.SEA2RA,2021.03,461.435886,461.435886?compressed=50
BDCQ.SEA2RA,2021.06,462.653244,462.653244?compressed=50
BDCQ.SEA2RA,2021.09,503.97519,503.97519?compressed=50
BDCQ.SEA2RA,2021.12,478.354191,478.354191?compressed=50
BDCQ.SEA2RA,2022.03,471.346084,471.346084?compressed=50
BDCQ.SEA2RA,2022.06,468.274634,468.274634?compressed=50
BDCQ.SEA2RA,2022.09,519.797311,519.797311?compressed=50
BDCQ.SEA2RA,2022.12,539.357818,539.357818?compressed=50
BDCQ.SEA2RA,2023.03,511.509991,511.509991?compressed=50
BDCQ.SEA2RA,2023.06,534.400474,534.400474?compressed=50
BDCQ.SEA2RA,2023.09,601.791041,601.791041?compressed=50
BDCQ.SEA2RA,2023.12,627.803062,627.803062?compressed=50
BDCQ.SEA2RA,2024.03,596.926816,596.926816?compressed=50
BDCQ.SEA2RA,2024.06,602.931882,602.931882?compressed=50
BDCQ.SEA2RA,2024.09,640.038222,640.038222?compressed=50
BDCQ.SEA2RS,2011.06,,
BDCQ.SEA2RS,2011.09,,
BDCQ.SEA2RS,2011.12,,
BDCQ.SEA2RS,2012.03,,
BDCQ.SEA2RS,2012.06,,
BDCQ.SEA2RS,2012.09,,
BDCQ.SEA2RS,2012.12,,
BDCQ.SEA2RS,2013.03,,
BDCQ.SEA2RS,2013.06,,
BDCQ.SEA2RS,2013.09,,
BDCQ.SEA2RS,2013.12,,
BDCQ.SEA2RS,2014.03,,
BDCQ.SEA2RS,2014.06,,
BDCQ.SEA2RS,2014.09,,
BDCQ.SEA2RS,2014.12,,
BDCQ.SEA2RS,2015.03,,
BDCQ.SEA2RS,2015.06,,
BDCQ.SEA2RS,2015.09,,
BDCQ.SEA2RS,2015.12,,
BDCQ.SEA2RS,2016.03,,
BDCQ.SEA2RS,2016.06,,
BDCQ.SEA2RS,2016.09,,
BDCQ.SEA2RS,2016.12,,
BDCQ.SEA2RS,2017.03,,
BDCQ.SEA2RS,2017.06,,
BDCQ.SEA2RS,2017.09,,
BDCQ.SEA2RS,2017.12,,
BDCQ.SEA2RS,2018.03,,
BDCQ.SEA2RS,2018.06,,
BDCQ.SEA2RS,2018.09,,
BDCQ.SEA2RS,2018.12,,
BDCQ.SEA2RS,2019.03,,
BDCQ.SEA2RS,2019.06,,
BDCQ.SEA2RS,2019.09,,
BDCQ.SEA2RS,2019.12,,
BDCQ.SEA2RS,2020.03,,
BDCQ.SEA2RS,2020.06,,
BDCQ.SEA2RS,2020.09,,
BDCQ.SEA2RS,2020.12,,
BDCQ.SEA2RT,2011.06,,
BDCQ.SEA2RT,2011.09,,
BDCQ.SEA2RT,2011.12,,
BDCQ.SEA2RT,2012.03,,
BDCQ.SEA2RT,2012.06,,
BDCQ.SEA2RT,2012.09,,
BDCQ.SEA2RT,2012.12,,
BDCQ.SEA2RT,2013.03,,
BDCQ.SEA2RT,2013.06,,
BDCQ.SEA2RT,2013.09,,
BDCQ.SEA2RT,2013.12,,
BDCQ.SEA2RT,2014.03,,
BDCQ.SEA2RT,2014.06,,
BDCQ.SEA2RT,2014.09,,
BDCQ.SEA2RT,2014.12,,
BDCQ.SEA2RT,2015.03,,
BDCQ.SEA2RT,2015.06,,
BDCQ.SEA2RT,2015.09,,
BDCQ.SEA2RT,2015.12,,
BDCQ.SEA2RT,2016.03,,
BDCQ.SEA2RT,2016.06,,
BDCQ.SEA2RT,2016.09,,
BDCQ.SEA2RT,2016.12,,
BDCQ.SEA2RT,2017.03,,
BDCQ.SEA2RT,2017.06,,
BDCQ.SEA2RT,2017.09,,
BDCQ.SEA2RT,2017.12,,
BDCQ.SEA2RT,2018.03,,
BDCQ.SEA2RT,2018.06,,
BDCQ.SEA2RT,2018.09,,
BDCQ.SEA2RT,2018.12,,
BDCQ.SEA2RT,2019.03,,
BDCQ.SEA2RT,2019.06,,
BDCQ.SEA2RT,2019.09,,
BDCQ.SEA2RT,2019.12,,
BDCQ.SEA2RT,2020.03,,
BDCQ.SEA2RT,2020.06,,
BDCQ.SEA2RT,2020.09,,
BDCQ.SEA2RT,2020.12,,
BDCQ.SEA2SA,2011.06,530.621741,530.621741?compressed=50
BDCQ.SEA2SA,2011.09,541.201411,541.201411?compressed=50
BDCQ.SEA2SA,2011.12,556.420677,556.420677?compressed=50
BDCQ.SEA2SA,2012.03,541.464204,541.464204?compressed=50
BDCQ.SEA2SA,2012.06,541.887351,541.887351?compressed=50
BDCQ.SEA2SA,2012.09,547.768215,547.768215?compressed=50
BDCQ.SEA2SA,2012.12,561.047463,561.047463?compressed=50
BDCQ.SEA2SA,2013.03,548.124221,548.124221?compressed=50
BDCQ.SEA2SA,2013.06,550.843739,550.843739?compressed=50
BDCQ.SEA2SA,2013.09,559.162807,559.162807?compressed=50
BDCQ.SEA2SA,2013.12,580.869516,580.869516?compressed=50
BDCQ.SEA2SA,2014.03,557.408996,557.408996?compressed=50
BDCQ.SEA2SA,2014.06,576.457292,576.457292?compressed=50
BDCQ.SEA2SA,2014.09,589.644266,589.644266?compressed=50
BDCQ.SEA2SA,2014.12,613.647897,613.647897?compressed=50
BDCQ.SEA2SA,2015.03,578.332307,578.332307?compressed=50
BDCQ.SEA2SA,2015.06,605.877163,605.877163?compressed=50
BDCQ.SEA2SA,2015.09,623.437465,623.437465?compressed=50
BDCQ.SEA2SA,2015.12,638.260885,638.260885?compressed=50
BDCQ.SEA2SA,2016.03,621.009009,621.009009?compressed=50
BDCQ.SEA2SA,2016.06,647.19789,647.19789?compressed=50
BDCQ.SEA2SA,2016.09,648.141631,648.141631?compressed=50
BDCQ.SEA2SA,2016.12,675.981734,675.981734?compressed=50
BDCQ.SEA2SA,2017.03,660.166851,660.166851?compressed=50
BDCQ.SEA2SA,2017.06,692.843948,692.843948?compressed=50
BDCQ.SEA2SA,2017.09,682.79868,682.79868?compressed=50
BDCQ.SEA2SA,2017.12,724.92011,724.92011?compressed=50
BDCQ.SEA2SA,2018.03,701.55244,701.55244?compressed=50
BDCQ.SEA2SA,2018.06,732.120937,732.120937?compressed=50
BDCQ.SEA2SA,2018.09,734.803502,734.803502?compressed=50
BDCQ.SEA2SA,2018.12,776.834175,776.834175?compressed=50
BDCQ.SEA2SA,2019.03,728.674384,728.674384?compressed=50
BDCQ.SEA2SA,2019.06,773.998091,773.998091?compressed=50
BDCQ.SEA2SA,2019.09,782.690784,782.690784?compressed=50
BDCQ.SEA2SA,2019.12,841.523063,841.523063?compressed=50
BDCQ.SEA2SA,2020.03,786.263437,786.263437?compressed=50
BDCQ.SEA2SA,2020.06,775.348864,775.348864?compressed=50
BDCQ.SEA2SA,2020.09,851.035619,851.035619?compressed=50
BDCQ.SEA2SA,2020.12,863.409287,863.409287?compressed=50
BDCQ.SEA2SA,2021.03,847.822505,847.822505?compressed=50
BDCQ.SEA2SA,2021.06,899.436482,899.436482?compressed=50
BDCQ.SEA2SA,2021.09,911.589073,911.589073?compressed=50
BDCQ.SEA2SA,2021.12,966.393122,966.393122?compressed=50
BDCQ.SEA2SA,2022.03,951.81997,951.81997?compressed=50
BDCQ.SEA2SA,2022.06,981.0218,981.0218?compressed=50
BDCQ.SEA2SA,2022.09,1013.909363,1013.909363?compressed=50
BDCQ.SEA2SA,2022.12,1041.934693,1041.934693?compressed=50
BDCQ.SEA2SA,2023.03,1031.94574,1031.94574?compressed=50
BDCQ.SEA2SA,2023.06,1071.094471,1071.094471?compressed=50
BDCQ.SEA2SA,2023.09,1093.180105,1093.180105?compressed=50
BDCQ.SEA2SA,2023.12,1153.490071,1153.490071?compressed=50
BDCQ.SEA2SA,2024.03,1136.023523,1136.023523?compressed=50
BDCQ.SEA2SA,2024.06,1146.551878,1146.551878?compressed=50
BDCQ.SEA2SA,2024.09,1162.917004,1162.917004?compressed=50
BDCQ.SEA2SS,2011.06,,
BDCQ.SEA2SS,2011.09,,
BDCQ.SEA2SS,2011.12,,
BDCQ.SEA2SS,2012.03,,
BDCQ.SEA2SS,2012.06,,
BDCQ.SEA2SS,2012.09,,
BDCQ.SEA2SS,2012.12,,
BDCQ.SEA2SS,2013.03,,
BDCQ.SEA2SS,2013.06,,
BDCQ.SEA2SS,2013.09,,
BDCQ.SEA2SS,2013.12,,
BDCQ.SEA2SS,2014.03,,
BDCQ.SEA2SS,2014.06,,
BDCQ.SEA2SS,2014.09,,
BDCQ.SEA2SS,2014.12,,
BDCQ.SEA2SS,2015.03,,
BDCQ.SEA2SS,2015.06,,
BDCQ.SEA2SS,2015.09,,
BDCQ.SEA2SS,2015.12,,
BDCQ.SEA2SS,2016.03,,
BDCQ.SEA2SS,2016.06,,
BDCQ.SEA2SS,2016.09,,
BDCQ.SEA2SS,2016.12,,
BDCQ.SEA2SS,2017.03,,
BDCQ.SEA2SS,2017.06,,
BDCQ.SEA2SS,2017.09,,
BDCQ.SEA2SS,2017.12,,
BDCQ.SEA2SS,2018.03,,
BDCQ.SEA2SS,2018.06,,
BDCQ.SEA2SS,2018.09,,
BDCQ.SEA2SS,2018.12,,
BDCQ.SEA2SS,2019.03,,
BDCQ.SEA2SS,2019.06,,
BDCQ.SEA2SS,2019.09,,
BDCQ.SEA2SS,2019.12,,
BDCQ.SEA2SS,2020.03,,
BDCQ.SEA2SS,2020.06,,
BDCQ.SEA2SS,2020.09,,
BDCQ.SEA2SS,2020.12,,
BDCQ.SEA2ST,2011.06,,
BDCQ.SEA2ST,2011.09,,
BDCQ.SEA2ST,2011.12,,
BDCQ.SEA2ST,2012.03,,
BDCQ.SEA2ST,2012.06,,
BDCQ.SEA2ST,2012.09,,
BDCQ.SEA2ST,2012.12,,
BDCQ.SEA2ST,2013.03,,
BDCQ.SEA2ST,2013.06,,
BDCQ.SEA2ST,2013.09,,
BDCQ.SEA2ST,2013.12,,
BDCQ.SEA2ST,2014.03,,
BDCQ.SEA2ST,2014.06,,
BDCQ.SEA2ST,2014.09,,
BDCQ.SEA2ST,2014.12,,
BDCQ.SEA2ST,2015.03,,
BDCQ.SEA2ST,2015.06,,
BDCQ.SEA2ST,2015.09,,
BDCQ.SEA2ST,2015.12,,
BDCQ.SEA2ST,2016.03,,
BDCQ.SEA2ST,2016.06,,
BDCQ.SEA2ST,2016.09,,
BDCQ.SEA2ST,2016.12,,
BDCQ.SEA2ST,2017.03,,
BDCQ.SEA2ST,2017.06,,
BDCQ.SEA2ST,2017.09,,
BDCQ.SEA2ST,2017.12,,
BDCQ.SEA2ST,2018.03,,
BDCQ.SEA2ST,2018.06,,
BDCQ.SEA2ST,2018.09,,
BDCQ.SEA2ST,2018.12,,
BDCQ.SEA2ST,2019.03,,
BDCQ.SEA2ST,2019.06,,
BDCQ.SEA2ST,2019.09,,
BDCQ.SEA2ST,2019.12,,
BDCQ.SEA2ST,2020.03,,
BDCQ.SEA2ST,2020.06,,
BDCQ.SEA2ST,2020.09,,
BDCQ.SEA2ST,2020.12,,
BDCQ.SEA2ZA,2011.06,20722.44867,20722.44867?compressed=50
BDCQ.SEA2ZA,2011.09,20975.95247,20975.95247?compressed=50
BDCQ.SEA2ZA,2011.12,21944.57116,21944.57116?compressed=50
BDCQ.SEA2ZA,2012.03,21065.34542,21065.34542?compressed=50
BDCQ.SEA2ZA,2012.06,21731.67835,21731.67835?compressed=50
BDCQ.SEA2ZA,2012.09,21816.48762,21816.48762?compressed=50
BDCQ.SEA2ZA,2012.12,22997.31704,22997.31704?compressed=50
BDCQ.SEA2ZA,2013.03,21751.66934,21751.66934?compressed=50
BDCQ.SEA2ZA,2013.06,22563.33774,22563.33774?compressed=50
BDCQ.SEA2ZA,2013.09,22700.32521,22700.32521?compressed=50
BDCQ.SEA2ZA,2013.12,24264.7089,24264.7089?compressed=50
BDCQ.SEA2ZA,2014.03,22587.54401,22587.54401?compressed=50
BDCQ.SEA2ZA,2014.06,23744.66259,23744.66259?compressed=50
BDCQ.SEA2ZA,2014.09,24191.17297,24191.17297?compressed=50
BDCQ.SEA2ZA,2014.12,25541.32615,25541.32615?compressed=50
BDCQ.SEA2ZA,2015.03,23779.38164,23779.38164?compressed=50
BDCQ.SEA2ZA,2015.06,24965.06024,24965.06024?compressed=50
BDCQ.SEA2ZA,2015.09,25698.93771,25698.93771?compressed=50
BDCQ.SEA2ZA,2015.12,26393.57133,26393.57133?compressed=50
BDCQ.SEA2ZA,2016.03,25802.99249,25802.99249?compressed=50
BDCQ.SEA2ZA,2016.06,26295.07245,26295.07245?compressed=50
BDCQ.SEA2ZA,2016.09,26556.5594,26556.5594?compressed=50
BDCQ.SEA2ZA,2016.12,27806.66677,27806.66677?compressed=50
BDCQ.SEA2ZA,2017.03,26928.10839,26928.10839?compressed=50
BDCQ.SEA2ZA,2017.06,27929.29561,27929.29561?compressed=50
BDCQ.SEA2ZA,2017.09,28194.06958,28194.06958?compressed=50
BDCQ.SEA2ZA,2017.12,29809.74264,29809.74264?compressed=50
BDCQ.SEA2ZA,2018.03,28534.83701,28534.83701?compressed=50
BDCQ.SEA2ZA,2018.06,29755.00038,29755.00038?compressed=50
BDCQ.SEA2ZA,2018.09,30010.43282,30010.43282?compressed=50
BDCQ.SEA2ZA,2018.12,31968.57063,31968.57063?compressed=50
BDCQ.SEA2ZA,2019.03,29795.08794,29795.08794?compressed=50
BDCQ.SEA2ZA,2019.06,31494.84333,31494.84333?compressed=50
BDCQ.SEA2ZA,2019.09,31799.5785,31799.5785?compressed=50
BDCQ.SEA2ZA,2019.12,34468.44126,34468.44126?compressed=50
BDCQ.SEA2ZA,2020.03,31708.30942,31708.30942?compressed=50
BDCQ.SEA2ZA,2020.06,31739.08742,31739.08742?compressed=50
BDCQ.SEA2ZA,2020.09,33861.61923,33861.61923?compressed=50
BDCQ.SEA2ZA,2020.12,34422.46423,34422.46423?compressed=50
BDCQ.SEA2ZA,2021.03,34114.9939,34114.9939?compressed=50
BDCQ.SEA2ZA,2021.06,35452.10458,35452.10458?compressed=50
BDCQ.SEA2ZA,2021.09,36074.15491,36074.15491?compressed=50
BDCQ.SEA2ZA,2021.12,38193.4233,38193.4233?compressed=50
BDCQ.SEA2ZA,2022.03,37544.49646,37544.49646?compressed=50
BDCQ.SEA2ZA,2022.06,38772.32908,38772.32908?compressed=50
BDCQ.SEA2ZA,2022.09,39533.78078,39533.78078?compressed=50
BDCQ.SEA2ZA,2022.12,41068.3367,41068.3367?compressed=50
BDCQ.SEA2ZA,2023.03,40829.100296,40829.100296?compressed=50
BDCQ.SEA2ZA,2023.06,42229.846736,42229.846736?compressed=50
BDCQ.SEA2ZA,2023.09,43094.861639,43094.861639?compressed=50
BDCQ.SEA2ZA,2023.12,44959.655218,44959.655218?compressed=50
BDCQ.SEA2ZA,2024.03,43697.469574,43697.469574?compressed=50
BDCQ.SEA2ZA,2024.06,44384.493238,44384.493238?compressed=50
BDCQ.SEA2ZA,2024.09,44014.35087,44014.35087?compressed=50
BDCQ.SEA2ZS,2011.06,,
BDCQ.SEA2ZS,2011.09,,
BDCQ.SEA2ZS,2011.12,,
BDCQ.SEA2ZS,2012.03,,
BDCQ.SEA2ZS,2012.06,,
BDCQ.SEA2ZS,2012.09,,
BDCQ.SEA2ZS,2012.12,,
BDCQ.SEA2ZS,2013.03,,
BDCQ.SEA2ZS,2013.06,,
BDCQ.SEA2ZS,2013.09,,
BDCQ.SEA2ZS,2013.12,,
BDCQ.SEA2ZS,2014.03,,
BDCQ.SEA2ZS,2014.06,,
BDCQ.SEA2ZS,2014.09,,
BDCQ.SEA2ZS,2014.12,,
BDCQ.SEA2ZS,2015.03,,
BDCQ.SEA2ZS,2015.06,,
BDCQ.SEA2ZS,2015.09,,
BDCQ.SEA2ZS,2015.12,,
BDCQ.SEA2ZS,2016.03,,
BDCQ.SEA2ZS,2016.06,,
BDCQ.SEA2ZS,2016.09,,
BDCQ.SEA2ZS,2016.12,,
BDCQ.SEA2ZS,2017.03,,
BDCQ.SEA2ZS,2017.06,,
BDCQ.SEA2ZS,2017.09,,
BDCQ.SEA2ZS,2017.12,,
BDCQ.SEA2ZS,2018.03,,
BDCQ.SEA2ZS,2018.06,,
BDCQ.SEA2ZS,2018.09,,
BDCQ.SEA2ZS,2018.12,,
BDCQ.SEA2ZS,2019.03,,
BDCQ.SEA2ZS,2019.06,,
BDCQ.SEA2ZS,2019.09,,
BDCQ.SEA2ZS,2019.12,,
BDCQ.SEA2ZS,2020.03,,
BDCQ.SEA2ZS,2020.06,,
BDCQ.SEA2ZS,2020.09,,
BDCQ.SEA2ZS,2020.12,,
BDCQ.SEA2ZT,2011.06,,
BDCQ.SEA2ZT,2011.09,,
BDCQ.SEA2ZT,2011.12,,
BDCQ.SEA2ZT,2012.03,,
BDCQ.SEA2ZT,2012.06,,
BDCQ.SEA2ZT,2012.09,,
BDCQ.SEA2ZT,2012.12,,
BDCQ.SEA2ZT,2013.03,,
BDCQ.SEA2ZT,2013.06,,
BDCQ.SEA2ZT,2013.09,,
BDCQ.SEA2ZT,2013.12,,
BDCQ.SEA2ZT,2014.03,,
BDCQ.SEA2ZT,2014.06,,
BDCQ.SEA2ZT,2014.09,,
BDCQ.SEA2ZT,2014.12,,
BDCQ.SEA2ZT,2015.03,,
BDCQ.SEA2ZT,2015.06,,
BDCQ.SEA2ZT,2015.09,,
BDCQ.SEA2ZT,2015.12,,
BDCQ.SEA2ZT,2016.03,,
BDCQ.SEA2ZT,2016.06,,
BDCQ.SEA2ZT,2016.09,,
BDCQ.SEA2ZT,2016.12,,
BDCQ.SEA2ZT,2017.03,,
BDCQ.SEA2ZT,2017.06,,
BDCQ.SEA2ZT,2017.09,,
BDCQ.SEA2ZT,2017.12,,
BDCQ.SEA2ZT,2018.03,,
BDCQ.SEA2ZT,2018.06,,
BDCQ.SEA2ZT,2018.09,,
BDCQ.SEA2ZT,2018.12,,
BDCQ.SEA2ZT,2019.03,,
BDCQ.SEA2ZT,2019.06,,
BDCQ.SEA2ZT,2019.09,,
BDCQ.SEA2ZT,2019.12,,
BDCQ.SEA2ZT,2020.03,,
BDCQ.SEA2ZT,2020.06,,
BDCQ.SEA2ZT,2020.09,,
BDCQ.SEA2ZT,2020.12,,
BDCQ.SEB1X1A,2011.06,861368,861368?compressed=50
BDCQ.SEB1X1A,2011.09,858181,858181?compressed=50
BDCQ.SEB1X1A,2011.12,873957,873957?compressed=50
BDCQ.SEB1X1A,2012.03,873443,873443?compressed=50
BDCQ.SEB1X1A,2012.06,878354,878354?compressed=50
BDCQ.SEB1X1A,2012.09,866769,866769?compressed=50
BDCQ.SEB1X1A,2012.12,885214,885214?compressed=50
BDCQ.SEB1X1A,2013.03,889853,889853?compressed=50
BDCQ.SEB1X1A,2013.06,895586,895586?compressed=50
BDCQ.SEB1X1A,2013.09,886749,886749?compressed=50
BDCQ.SEB1X1A,2013.12,911181,911181?compressed=50
BDCQ.SEB1X1A,2014.03,916827,916827?compressed=50
BDCQ.SEB1X1A,2014.06,919513,919513?compressed=50
BDCQ.SEB1X1A,2014.09,914889,914889?compressed=50
BDCQ.SEB1X1A,2014.12,938035,938035?compressed=50
BDCQ.SEB1X1A,2015.03,944717,944717?compressed=50
BDCQ.SEB1X1A,2015.06,949211,949211?compressed=50
BDCQ.SEB1X1A,2015.09,939280,939280?compressed=50
BDCQ.SEB1X1A,2015.12,961417,961417?compressed=50
BDCQ.SEB1X1A,2016.03,969242,969242?compressed=50
BDCQ.SEB1X1A,2016.06,976839,976839?compressed=50
BDCQ.SEB1X1A,2016.09,968714,968714?compressed=50
BDCQ.SEB1X1A,2016.12,992838,992838?compressed=50
BDCQ.SEB1X1A,2017.03,1000650,1000650?compressed=50
BDCQ.SEB1X1A,2017.06,1012407,1012407?compressed=50
BDCQ.SEB1X1A,2017.09,1002611,1002611?compressed=50
BDCQ.SEB1X1A,2017.12,1025975,1025975?compressed=50
BDCQ.SEB1X1A,2018.03,1032203,1032203?compressed=50
BDCQ.SEB1X1A,2018.06,1034382,1034382?compressed=50
BDCQ.SEB1X1A,2018.09,1017244,1017244?compressed=50
BDCQ.SEB1X1A,2018.12,1044370,1044370?compressed=50
BDCQ.SEB1X1A,2019.03,1051851,1051851?compressed=50
BDCQ.SEB1X1A,2019.06,1054335,1054335?compressed=50
BDCQ.SEB1X1A,2019.09,1042170,1042170?compressed=50
BDCQ.SEB1X1A,2019.12,1071084,1071084?compressed=50
BDCQ.SEB1X1A,2020.03,1071913,1071913?compressed=50
BDCQ.SEB1X1A,2020.06,1067482,1067482?compressed=50
BDCQ.SEB1X1A,2020.09,1058158,1058158?compressed=50
BDCQ.SEB1X1A,2020.12,1072363,1072363?compressed=50
BDCQ.SEB1X1A,2021.03,1073005,1073005?compressed=50
BDCQ.SEB1X1A,2021.06,1083613,1083613?compressed=50
BDCQ.SEB1X1A,2021.09,1082720,1082720?compressed=50
BDCQ.SEB1X1A,2021.12,1109049,1109049?compressed=50
BDCQ.SEB1X1A,2022.03,1104515,1104515?compressed=50
BDCQ.SEB1X1A,2022.06,1108539,1108539?compressed=50
BDCQ.SEB1X1A,2022.09,1102742,1102742?compressed=50
BDCQ.SEB1X1A,2022.12,1122120,1122120?compressed=50
BDCQ.SEB1X1A,2023.03,1128326,1128326?compressed=50
BDCQ.SEB1X1A,2023.06,1145082,1145082?compressed=50
BDCQ.SEB1X1A,2023.09,1138292,1138292?compressed=50
BDCQ.SEB1X1A,2023.12,1158178,1158178?compressed=50
BDCQ.SEB1X1A,2024.03,1153803,1153803?compressed=50
BDCQ.SEB1X1A,2024.06,1149415,1149415?compressed=50
BDCQ.SEB1X1A,2024.09,1124120,1124120?compressed=50
BDCQ.SEB1X2A,2011.06,865507,865507?compressed=50
BDCQ.SEB1X2A,2011.09,866932,866932?compressed=50
BDCQ.SEB1X2A,2011.12,881069,881069?compressed=50
BDCQ.SEB1X2A,2012.03,855472,855472?compressed=50
BDCQ.SEB1X2A,2012.06,878971,878971?compressed=50
BDCQ.SEB1X2A,2012.09,870937,870937?compressed=50
BDCQ.SEB1X2A,2012.12,883946,883946?compressed=50
BDCQ.SEB1X2A,2013.03,867438,867438?compressed=50
BDCQ.SEB1X2A,2013.06,892765,892765?compressed=50
BDCQ.SEB1X2A,2013.09,886290,886290?compressed=50
BDCQ.SEB1X2A,2013.12,903759,903759?compressed=50
BDCQ.SEB1X2A,2014.03,887024,887024?compressed=50
BDCQ.SEB1X2A,2014.06,908728,908728?compressed=50
BDCQ.SEB1X2A,2014.09,908194,908194?compressed=50
BDCQ.SEB1X2A,2014.12,924547,924547?compressed=50
BDCQ.SEB1X2A,2015.03,906837,906837?compressed=50
BDCQ.SEB1X2A,2015.06,931761,931761?compressed=50
BDCQ.SEB1X2A,2015.09,924596,924596?compressed=50
BDCQ.SEB1X2A,2015.12,944175,944175?compressed=50
BDCQ.SEB1X2A,2016.03,927767,927767?compressed=50
BDCQ.SEB1X2A,2016.06,954934,954934?compressed=50
BDCQ.SEB1X2A,2016.09,951510,951510?compressed=50
BDCQ.SEB1X2A,2016.12,972194,972194?compressed=50
BDCQ.SEB1X2A,2017.03,956291,956291?compressed=50
BDCQ.SEB1X2A,2017.06,987106,987106?compressed=50
BDCQ.SEB1X2A,2017.09,982813,982813?compressed=50
BDCQ.SEB1X2A,2017.12,1004491,1004491?compressed=50
BDCQ.SEB1X2A,2018.03,995135,995135?compressed=50
BDCQ.SEB1X2A,2018.06,1012132,1012132?compressed=50
BDCQ.SEB1X2A,2018.09,1002817,1002817?compressed=50
BDCQ.SEB1X2A,2018.12,1030271,1030271?compressed=50
BDCQ.SEB1X2A,2019.03,1023269,1023269?compressed=50
BDCQ.SEB1X2A,2019.06,1039774,1039774?compressed=50
BDCQ.SEB1X2A,2019.09,1033985,1033985?compressed=50
BDCQ.SEB1X2A,2019.12,1063632,1063632?compressed=50
BDCQ.SEB1X2A,2020.03,1052938,1052938?compressed=50
BDCQ.SEB1X2A,2020.06,1043070,1043070?compressed=50
BDCQ.SEB1X2A,2020.09,1042356,1042356?compressed=50
BDCQ.SEB1X2A,2020.12,1065316,1065316?compressed=50
BDCQ.SEB1X2A,2021.03,1053825,1053825?compressed=50
BDCQ.SEB1X2A,2021.06,1074313,1074313?compressed=50
BDCQ.SEB1X2A,2021.09,1081244,1081244?compressed=50
BDCQ.SEB1X2A,2021.12,1106756,1106756?compressed=50
BDCQ.SEB1X2A,2022.03,1091654,1091654?compressed=50
BDCQ.SEB1X2A,2022.06,1100405,1100405?compressed=50
BDCQ.SEB1X2A,2022.09,1106597,1106597?compressed=50
BDCQ.SEB1X2A,2022.12,1134332,1134332?compressed=50
BDCQ.SEB1X2A,2023.03,1129525,1129525?compressed=50
BDCQ.SEB1X2A,2023.06,1144917,1144917?compressed=50
BDCQ.SEB1X2A,2023.09,1138099,1138099?compressed=50
BDCQ.SEB1X2A,2023.12,1163117,1163117?compressed=50
BDCQ.SEB1X2A,2024.03,1149856,1149856?compressed=50
BDCQ.SEB1X2A,2024.06,1149828,1149828?compressed=50
BDCQ.SEB1X2A,2024.09,1132257,1132257?compressed=50
BDCQ.SEB2X1A,2011.06,12238.81794,12238.81794?compressed=50
BDCQ.SEB2X1A,2011.09,12447.81747,12447.81747?compressed=50
BDCQ.SEB2X1A,2011.12,12944.22723,12944.22723?compressed=50
BDCQ.SEB2X1A,2012.03,12536.7914,12536.7914?compressed=50
BDCQ.SEB2X1A,2012.06,12858.28269,12858.28269?compressed=50
BDCQ.SEB2X1A,2012.09,12980.62518,12980.62518?compressed=50
BDCQ.SEB2X1A,2012.12,13620.7773,13620.7773?compressed=50
BDCQ.SEB2X1A,2013.03,12986.04037,12986.04037?compressed=50
BDCQ.SEB2X1A,2013.06,13373.08564,13373.08564?compressed=50
BDCQ.SEB2X1A,2013.09,13524.29815,13524.29815?compressed=50
BDCQ.SEB2X1A,2013.12,14393.72603,14393.72603?compressed=50
BDCQ.SEB2X1A,2014.03,13521.21487,13521.21487?compressed=50
BDCQ.SEB2X1A,2014.06,14100.5991,14100.5991?compressed=50
BDCQ.SEB2X1A,2014.09,14438.72042,14438.72042?compressed=50
BDCQ.SEB2X1A,2014.12,15156.17415,15156.17415?compressed=50
BDCQ.SEB2X1A,2015.03,14236.92615,14236.92615?compressed=50
